specobjid,label,ra,dec,z,plate,mjd,fiberid,class,subclass,filepath,source_csv,redshift_filepath,noise_filepath,normalised_filepath,resampled_filepath
3.00657e+17,main_sequence,148.53234,-0.38237117,0.000360255,267,51608,150,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0267-51608-0150.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0267-51608-0150.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0267-51608-0150.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0267-51608-0150.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0267-51608-0150.npz
3.00679e+17,main_sequence,147.65636,-0.54811511,0.000247952,267,51608,230,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0267-51608-0230.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0267-51608-0230.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0267-51608-0230.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0267-51608-0230.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0267-51608-0230.npz
3.00696e+17,main_sequence,147.21337,-0.8131697,9.93e-05,267,51608,293,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0267-51608-0293.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0267-51608-0293.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0267-51608-0293.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0267-51608-0293.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0267-51608-0293.npz
3.007e+17,main_sequence,147.10709,-0.34790731,-9.76e-05,267,51608,308,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0267-51608-0308.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0267-51608-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0267-51608-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0267-51608-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0267-51608-0308.npz
3.00768e+17,main_sequence,148.54058,0.25761725,-0.000119558,267,51608,557,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0267-51608-0557.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0267-51608-0557.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0267-51608-0557.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0267-51608-0557.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0267-51608-0557.npz
3.01746e+17,main_sequence,150.21882,-0.5674201,-6.4e-05,268,51633,18,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0268-51633-0018.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0268-51633-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0268-51633-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0268-51633-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0268-51633-0018.npz
3.01754e+17,main_sequence,149.6984,-0.66619961,0.000518739,268,51633,46,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0268-51633-0046.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0268-51633-0046.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0268-51633-0046.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0268-51633-0046.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0268-51633-0046.npz
3.1991e+17,main_sequence,178.50273,0.97134068,0.000176681,284,51943,561,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0284-51943-0561.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0284-51943-0561.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0284-51943-0561.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0284-51943-0561.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0284-51943-0561.npz
3.31092e+17,main_sequence,195.82598,-1.1352041,1.04e-05,294,51986,281,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0294-51986-0281.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0294-51986-0281.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0294-51986-0281.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0294-51986-0281.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0294-51986-0281.npz
3.31111e+17,main_sequence,195.23747,0.60650807,5.39e-05,294,51986,351,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0294-51986-0351.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0294-51986-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0294-51986-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0294-51986-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0294-51986-0351.npz
3.89701e+17,main_sequence,244.53835,0.35410641,-0.000438959,346,51693,508,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0346-51693-0508.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0346-51693-0508.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0346-51693-0508.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0346-51693-0508.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0346-51693-0508.npz
3.89727e+17,main_sequence,245.28551,1.0759115,0.000224596,346,51693,601,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0346-51693-0601.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0346-51693-0601.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0346-51693-0601.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0346-51693-0601.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0346-51693-0601.npz
3.91817e+17,main_sequence,249.47291,-0.89383945,-1.01e-05,348,51671,14,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0348-51671-0014.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0348-51671-0014.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0348-51671-0014.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0348-51671-0014.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0348-51671-0014.npz
3.91818e+17,main_sequence,249.60174,-1.0300931,-5.61e-05,348,51671,18,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0348-51671-0018.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0348-51671-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0348-51671-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0348-51671-0018.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0348-51671-0018.npz
3.91836e+17,main_sequence,248.82133,-1.174218,-4.25e-05,348,51671,83,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0348-51671-0083.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0348-51671-0083.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0348-51671-0083.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0348-51671-0083.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0348-51671-0083.npz
3.91851e+17,main_sequence,248.59427,-0.85716579,8.62e-05,348,51671,136,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0348-51671-0136.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0348-51671-0136.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0348-51671-0136.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0348-51671-0136.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0348-51671-0136.npz
3.91852e+17,main_sequence,248.67991,-1.1379602,0.000175812,348,51671,140,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0348-51671-0140.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0348-51671-0140.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0348-51671-0140.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0348-51671-0140.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0348-51671-0140.npz
3.3004e+17,main_sequence,195.40205,0.33747561,0.000128715,293,51689,552,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0293-51689-0552.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0293-51689-0552.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0293-51689-0552.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0293-51689-0552.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0293-51689-0552.npz
3.31075e+17,main_sequence,196.21933,-0.70983203,0.000438325,294,51986,218,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0294-51986-0218.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0294-51986-0218.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0294-51986-0218.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0294-51986-0218.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0294-51986-0218.npz
3.78358e+17,main_sequence,191.01177,-3.6774663,-0.000227477,336,51999,204,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0336-51999-0204.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0336-51999-0204.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0336-51999-0204.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0336-51999-0204.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0336-51999-0204.npz
3.78396e+17,main_sequence,190.55884,-1.6484416,4.98e-05,336,51999,339,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0336-51999-0339.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0336-51999-0339.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0336-51999-0339.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0336-51999-0339.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0336-51999-0339.npz
3.78436e+17,main_sequence,191.46807,-1.7910663,0.000293481,336,51999,485,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0336-51999-0485.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0336-51999-0485.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0336-51999-0485.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0336-51999-0485.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0336-51999-0485.npz
3.14207e+17,main_sequence,168.25384,-1.173555,0.000398906,279,51984,296,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0279-51984-0296.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0279-51984-0296.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0279-51984-0296.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0279-51984-0296.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0279-51984-0296.npz
3.14212e+17,main_sequence,168.20643,-0.10004055,0.000347971,279,51984,312,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0279-51984-0312.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0279-51984-0312.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0279-51984-0312.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0279-51984-0312.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0279-51984-0312.npz
3.14223e+17,main_sequence,167.88151,0.059997797,0.000144716,279,51984,351,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0279-51984-0351.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0279-51984-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0279-51984-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0279-51984-0351.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0279-51984-0351.npz
3.14227e+17,main_sequence,168.43207,0.96660221,0.000390195,279,51984,367,STAR,G2,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0279-51984-0367.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0279-51984-0367.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0279-51984-0367.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0279-51984-0367.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0279-51984-0367.npz
3.14257e+17,main_sequence,168.90949,0.083418132,1.25e-05,279,51984,475,STAR,G0,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0279-51984-0475.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\main_sequence.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\main_sequence\spec-0279-51984-0475.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\main_sequence\spec-0279-51984-0475.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\main_sequence\spec-0279-51984-0475.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\main_sequence\spec-0279-51984-0475.npz
